Title,LUGAR,FREGUESIA,CONCELHO,DISTRITO,PAINEL,DATA,Latitude,Longitude,DESCRIÇÃO DO ORATÓRIO,AUTOR RECOLHA,CAIXA DE ESMOLAS,PROTEÇÃO,ALTURA RET (cm),LARGURA RET (cm),PROFUNDIDADE RET (cm),DATA ÚLTIMA ATUALIZAÇÃO,REFERÊNCIAS CONHECIDAS,OBS
0305-OAZ-AV,"Abolembra, Rua da Abolembra",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.843433,-8.537561,"«Alminhas incrustadas num muro, assentes em parapeito saliente [...] encimadas por frontão redondo, sobre o qual ostentam cruz latina relevada [...]», VIDE MARQUES, p. 114, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0306-OAZ-AV,"Lugar de Alminhas, Rua das Alminhas",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,180?,40.851710,-8.539853,"«Alminhas oratório em forma de capelinha, de topo triangular, encimado por cruz assente em acrotério. Conhecidas por ""Alminhas do Ribeiro"", lateralmente apresentam colunas rematadas por pináculos. No frontão ostentam epígrafe de formato rectangular [...]», VIDE MARQUES, p. 114, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de madeira.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0307-OAZ-AV,"Brejo, Rua do Brejo",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.847911,-8.539037,"«Alminhas oratório em forma de capelinha, com cobertura de telha e topo encimado por cruz ladeada por pináculos assentes sobre pilares [...]», VIDE MARQUES, p. 115, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de madeira.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0308-OAZ-AV,"Espinheira, Rua da Espinheira",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,"Sim. «[...] um antigo painel das almas, actualmente bastante danificado», VIDE MARQUES, p. 115, 2001",sd,40.843559,-8.511227,"«Alminhas em forma de pequena capelinha, de topo triangular encimado por cruz latina [...]», VIDE MARQUES, p. 116, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta em madeira.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0309-OAZ-AV,"Espinheira, Tv. Joaquim José da Costa",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.843653,-8.516340,"«Conhecidas por ""Alminhas de S. Sebastião"" [...] Alminhas oratório em forma de capelinha, apresentam cobertura de telha e topo triangular encimado por cruz e porta lateral à esquerda. Na fachada, nicho de formato rectangular [...]», VIDE MARQUES, p. 116, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Grade de ferro.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001","Arquitectura do monumento profundamente alterado em relação a 2001. No inventário de MARQUES VIDE, a janela situava-se na parede frontal onde se encima por cruz, agora situa-se na parede lateral junto à porta (2021)"
0310-OAZ-AV,"Igreja, Rua de São Martinho",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.856469,-8.532863,"«Singelo nicho de núcleo redondo, incrustado num pilar [...]», VIDE MARQUES, p. 117, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0311-OAZ-AV,"Vide, Rua António Luís Gomes Pinho",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.843383,-8.524459,"«Alminhas em forma de pequena capelinha [...] Nicho embutido em construção de cimento [...] apresentam cobertura de telha e rematadas por cruz. O nicho de formato rectangular [...]», VIDE MARQUES, p. 119, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de madeira decorada com cruz.,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0312-OAZ-AV,"Herdade, Rua da Herdade",São Martinho da Gândara,Oliveira de Azeméis,Aveiro,Não,sd,40.849811,-8.531014,"«Alminhas em granito de formato rectangular. O nicho de núcleo redondo apresenta sobre si decoração relevada, composta por cruz ladeada por pináculos [...] Por baixo, vestígios de campo epigráfico [...]», VIDE MARQUES, p. 116, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 27/02/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0337-OAZ-AV,"Outeiro, Rua Comandante João Pais",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira, onde se pintou sobre fundo azul, composição encimada por Cristo crucificado ladeado por Santo António e S. miguel Arcanjo. Por baixo, anjos acólitos e as almas do purgatório [...]», VIDE MARQUES, p. 125, 2001",1848,40.860411,-8.477803,"«Alminhas oitocentistas, em granito [...] De formato rectangular apresenta cercadura relevada e topo de vértices côncavos. O nicho, de moldura e recorte superior arredondado, remata por cruz pousada em acrotério, dadeada por coruchéus [...] Por cima do monumento, colocado no muro, quadro com legenda [...]», VIDE MARQUES, p. 125, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento fixado à estrutura.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0338-OAZ-AV,"Ponte de Cavaleiros, Rua José Maria Castro Lopes Júnior",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.861916,-8.485108,"«Alminhas em granito perfeitamente integradas no muro da habitação. De formato rectangular, apresentam topo rematado por cruz ladeada por pináculos e edícula de recorte superior redondo [...]», VIDE MARQUES, p. 126, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0339-OAZ-AV,"Salgueiro, Rua do Salgueiro",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,Não,197?,40.857265,-8.499024,"«Alminhas-oratório em honra do Senhor dos Passos [...] Em forma de pequena capelinha apresentam topo triangular encimado por cruz e revestimento superior de azulejos [...]», VIDE MARQUES, p. 127., 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de ferro decorada grande cruz.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0340-OAZ-AV,"Salgueiro, Rua Ponte de Salgueiro",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.858431,-8.498181,"«Alminhas [...] afeiçoadas em bloco de granito de formato esguio, de feição triangular, com coroa arredondada, são comhecidas por ""Alminhas da Ponte"", apresentam nicho emoldurado, de recorte superior redondo encimado por cruz trilobada ladeada por pináculos [...]», VIDE MARQUES, p. 127, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro adornado.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0341-OAZ-AV,"Salgueiro, Ponte de Salgueiro",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.858188,-8.497543,"«Alminhas em granito de formato rectangular e recorte superior arredondado. Apresentam nicho de graciosa moldura que culmina em cruz latina e núcleo de formato rectangular [...]», VIDE MARQUES, p. 126, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento em ferro adornado com cruz.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0342-OAZ-AV,"Vila Cova, Rua Dr Augusto Ribeiro Vaz",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel em madeira [...] formado por uma grande cruz em madeira encimada por rectângulo com a imagem de Cristo e decorada lateralmente, nos braços, com os símblos da iconografia religiosa: um cálice e uma mão. Sobre si, decoração relevada com os símbolos do martírio. Por baixo, retábulo em madeira de formato rectangular e topo de vértices côncavos onde se pintou composição formada por Cristo crucificado, ladeado por Santo António e S. Miguel Arcanjo, que apresentam sobre dois querubins, Ao fundo, as almas no fogo do purgatório [...]», VIDE MARQUES, p. 129, 2001",sd,40.851888,-8.496737,"«Conhecidas por ""Alminhas de Vila Cova"", apresentam formato rectangular e topo triangular encimado por cruz ladeada por pináculos [...]», VIDE MARQUES, p. 129, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de ferro.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0343-OAZ-AV,"Besteiros, Rua das Hortas",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando Cristo crucificado ladeado por dois pequenos anjos, com álice, recebendo o sangue que lhe cai das mãos. Ao fundo, um outro anjo ajuda as almas a sairem das chamas do purgatório [...]», VIDE MARQUES, p. 133, 2001",sd,40.805372,-8.484188,"«[...] Alminhas em granito formadas por nicho emoldurado, de núcleo redondo afeiçoado no muro do quintal [...]», VIDE MARQUES, p. 133, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0344-OAZ-AV,"Besteiros, Rua da Fontinha",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos em azul e branco [...] O painel, emoldurado por cercadura vegetalista representa Cristo crucificado e no fogo do purgatório as almas expiando as suas penas [...]», VIDE MARQUES, p. 133, 2001",sd,40.805800,-8.484984,"«Grandes alminhas de formato rectangular e remate superior arredondado [...] nicho de núcleo redondo [...]», VIDE MARQUES, p. 133, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0345-OAZ-AV,"Igreja, Rua de Santiago",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos [...] de formato rectangular apresenta moldura vegetalista e composição formada por Cristo crucificado, ladeado por anjos alados [...]», VIDE MARQUES, p. 124, 2001",sd,40.850922,-8.491057,"«Alminhas incrustadas na parede, de configuração rectangular, apresentam nicho emoldurado de recorte superior arredondado, encimado por cruz [...]», VIDE MARQUES, p. 124, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0346-OAZ-AV,"Arrotas, Rua Zeferino Pereira",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos azul e branco [...] formada por N. Sr.ª do Carmo, em cima ao centro, ladeada por dois anjos acólitos [...]», VIDE MARQUES, p. 132, 2001",1955,40.803799,-8.491035,"«Alminhas embutidas na parede da casa [...] Alminhas oratório em granito [...] assenta sobre parapeito e apresenta nicho de núcleo redondo, flanqueado por pilastras. Sobre estas apoiam-se dois pináculos e, ao centro, uma cruz [...]», VIDE MARQUES, p. 132. 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0347-OAZ-AV,"Besteiros, Travessa do Sobreiral",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...]painel em azulejos. O painel apresenta moldura vegetalista, dentro da qual se vê a imagem de S. José [...]», VIDE MARQUES, p. 132, 2001",sd,40.803292,-8.483245,"«[...] postadas sobre um muro [...] Alminhas orat+orio em cimento, de topo triangular encimado por cruz. Nicho profundo, de recorte superior arredondado [...]», VIDE MARQUES, p. 132, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0348-OAZ-AV,"Damonde, Rua de Sto António",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de Santa teresinha. O painel apresenta a imagem dentro de oldura vegetalista [...]», VIDE MARQUES, p. 135, 2001",sd,40.807736,-8.491923,"«Alminhas embutidas na parede [...] constituidas por nicho de núcleo arredondado sobre o qual se ergue cruz [...]», VIDE MARQUES, p. 135, 2001",Inventário: Maria Clara Vide,Não,Não,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0349-OAZ-AV,"Damonde de Baixo, Rua do Cabeço",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação da Sagrada Família. O painel apresenta moldura floral de rosas [...]», VIDE MARQUES, p. 135, 2001",sd,40.806944,-8.494428,"«Incrustadas na parede encontram-se estas alminhas em granito de configuração rectangular e topo triangular, revestidas a argamassa pintada. O nicho, em granito, apresenta moldura e recorte superior arredondado [...]», VIDE MARQUES, p. 135, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta em madeira.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0350-OAZ-AV,"Damonde de Baixo, Rua do Cabeço",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] tabuinha em madeira onde já não se vislumbra qualquer vestígio de policromia.», VIDE MARQUES, p. 136, 2001",sd,40.806894,-8.494361,"«Alminhas embutidas na parede [...] Designadas por ""Almas do Purgatório"" [...] em granito, constituídas por nicho de superior arredondado [...]», VIDE MARQUES, p. 136, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Sim.,Sim. Gradeamento de ferro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0351-OAZ-AV,"Igreja, Rua Dr Augusto Ribeiro Vaz",Santiago de Riba Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de N. Sr.ª da Luz [...]», VIDE MARQUES, p. 124, 2001",?,40.851553,-8.493501,"«Oratório dedicado a N. Sr.ª da Luz, em forma de pequena capelinha, de topo triangular encimado por cruz latina assente em acrotério. A fachada, revestida de azulejos, ostenta no frontão um painel de azulejos [...] sobre o qual se vê epígrafe rectangular [...] portal de remate ogivado, em cantaria [...]», VIDE MARQUES, p. 124, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta metálica.,,,,Foto: 06/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0352-OAZ-AV,"Cucujães, Rua do Ferral",Couto de Cucujães,Oliveira de Azeméis,Aveiro,Sim. Painel de azulejos policromado.,sd,40.864637,-8.495018,"Oratório em nicho de topo redondo, embutido em muro de habitação.",Fernando Correia,Sim.,Sim. Gradeamento metálico.,,,,06/03/2021,,
0353-OAZ-AV,"Monte D'Além, Rua Monte D'Além",Travanca,Oliveira de Azeméis,Aveiro,Não,sd,40.814469,-8.483516,"«Alminhas postadas num campo [...] mutio antigas em granito. O monumento apresenta nicho emoldurado, de topo triangular, sobre o qual se ergue cruz de terminações trevadas em relevo [...]», VIDE MARQUES, p. 136, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0354-OAZ-AV,"Nogueira, Rua da Relva",Travanca,Oliveira de Azeméis,Aveiro,Não,sd,40.805553,-8.494042,"«[...] Alminhas antigas, em granito, incrustadas num muro, apresentam pequeno nicho emoldurado de núcleo redondo, sobre o qual se ergue grande cruz relevada de extremidades trilobadas.», VIDE MARQUES, p. 137, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0355-OAZ-AV,"Nogueira, Rua da Relva",Travanca,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando sobre nuvens Cristo crucificado e N. Sr.ª do Carmo, a seu lado, lateralmente e, em plano inferior dois anjos alados [...]», VIDE MARQUES, p. 137, 2001",sd,40.805501,-8.494067,"«Alminhas antigas, em granito assentes sobre parapeito. De formato rectangular são encimadas por cruz de extremidades trilobadas. Nicho de suporte superior arredondado também encimado por cruz de extremidades trilobadas e, flanqueado por cunhais rematados por pináculos [...]», VIDE MARQUES, p. 137, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0356-OAZ-AV,"Adães, Rua dos Descascadores de Arroz",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.817437,-8.508804,"«Alminhas [...] embutidas em muro de propriedade [...] nicho em mármore, inscrustado no muro. De formato triangular [...]», VIDE MARQUES, p. 140, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro e vidro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0357-OAZ-AV,"Adães, Rua de Adães",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.818206,-8.505165,"«Alminhas-oratório em forma de pequena capelinha [...] de topo de formato triangular encimado por cruz, apresenta nicho emoldurado assente em parapeito saliente [...]», VIDE MARQUES, p. 140, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0361-OAZ-AV,"Insua, Rua D. Manuel II",Carregosa,Oliveira de Azeméis,Aveiro,Sim. Painel de azulejos policromados com Ctisto na cruz ladeado por dois anjos.,1879,40.879128,-8.419995,"Alminhas em granito embutida num muro, de formato retangular e topo arredondado. Nicho retangular com proteção em gradeamento de ferro com cruz. Acima do nicho cruz relevada e triplo friso a rematar, encimado por acrotério que terá recebido uma cruz. Abaixo uma moldura de vértices côncavos com inscrição incisa: ""VBA / 1879"".",Fernando Correia,Não,Sim. Gradeamento de ferro com cruz.,,,,29/01/2021,,
0362-OAZ-AV,"Maceira do Sobral, Rua dos Combatentes",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.828439,-8.506996,"«Alminhas em forma de pequena capelinha, de topo triangular rematado por cruz. Na frontaria, nicho de forma rectangular [...]», VIDE MARQUES, p. 141, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0363-OAZ-AV,"Maceira do Sobral, Rua dos Combatentes",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.828996,-8.507447,"«Alminhas perfeitamente incrustadas no muro, apresentam porta de moldura pintada a branco e encimada por cruz [...]», VIDE MARQUES, p. 142, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta metálica.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0364-OAZ-AV,"Cruz, Rua das Padeiras",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos em azul e branco com a representação de N. Sr.ª do Carmo, ladeada por anjos acólitos [...]», VIDE MARQUES, p. 143, 2001 ",sd,40.818090,-8.494819,"«Alminhas em granito compostas de duas partes distintas. Apresentam base de formato rectangular, onde se desenha campo epigráfico de linhas incisas [...] Sobre a base, ergue-se nicho de formato rectangular encimado por grande cru trilobada. Por cima da edícula duplo friso arredondado, encimado por cruz ladeada por pináculos [...]», VIDE MARQUES, p. 143, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0365-OAZ-AV,"Ul, Rua Manuel Silva Carreira",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.818608,-8.495394,"«Alminhas em granito de configuração rectangular coroadas por pináculo de formato triangular [...] nicho encimado por duplo friso arredondado, rematado por cruz ladeada por pináculos, assente em colunas denteadas [...]», VIDE MARQUES, p. 143, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0366-OAZ-AV,"Ouriçosa, Rua de Ouriçosa",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.831326,-8.492088,"«[...] Simples nicho incrustado na parede, apresenta moldura relevada encimada por cruz latina. Conhecidas por ""Alminhas do Choupeiro"" [...]», VIDE MARQUES, p. 144, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0367-OAZ-AV,"Ouriçosa, Rua de Ouriçosa",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.831123,-8.490727,"«[...] Conhecidas por ""Alminhas do Ti João"" [...] Incrustadas no muro, apresentam formato rectangular e topo triangular encimado por cruz. O nicho, também de topo triangular [...]», VIDE MARQUES, p. 144, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro e vidro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0368-OAZ-AV,"Ouriçosa, Rua de Ouriçosa",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos em azul e branco, representando Cristo crucificado ladeado pelas Santas Mulheres: Maria, sua mãe e Maria Madalena [...]», VIDE MARQUES, p. 145, 2001",sd,40.829826,-8.493664,"«[...] Singelo nicho afeiçoado no muro protegido do exterior por gradeamento de ferro, decorado com cruz [...]», VIDE MARQUES, p. 145, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,"Sim. Gradeamento de ferro, decorado com cruz.",,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0369-OAZ-AV,"Castro, Rua Rev. Agostinho Pereira Silva Gomes",Ul,Oliveira de Azeméis,Aveiro,Sim. Painel em madeira ploicromado.,sd,40.812805,-8.496364,Nicho de granito embutido em parede de casa de topo redondo e assente em parapeito.,Fernando Correia,Não,Sim. Gradeamento em ferro adornado.,,,,22/04/2021,,
0370-OAZ-AV,"Castro, Rua do Castro",Ul,Oliveira de Azeméis,Aveiro,?,sd,40.813882,-8.495919,Nicho embutido num muro com topo triangular.,Fernando Correia,Não,Sim. Gradeamento metálico.,,,,,,Coordenadas geográficas em Google Earth
